"VOYAGE_ID","VESSEL_ID","VOYAGE_STATUS","ESTIMATED_VOYAGE_START_DATE","HAS_CANAL_PASSAGE","CANAL_COST","MILES_DIRECT","MILES_BALLAST","MILES_LOADED","DAYS_TOTAL_AT_SEA","DAYS_TOTAL_IN_PORT","DAYS_BALLAST","DAYS_LOADED","DAYS_WAITING","ORIGIN_PORT_ID","DEST_PORT_ID","RP_BALLAST_ID","RP_LOADED_ID","LAYCAN_START_UTC","LAYCAN_END_UTC"
1652137,1651778,"A",29-MAY-25,0,0,,4416.1848750810495,4416.184875081052,30.913294125567358,0,15.456647062783674,15.456647062783684,0,101122,,,,18-JUN-25,20-JUN-25
1655473,1650272,"T",30-MAY-25,0,0,,4413.249152756335,4411.990361395607,30.888338299531796,0,15.446372034647172,15.441966264884623,0,101122,,,,19-JUN-25,30-MAY-25
1694482,1042074,"A",03-JUN-25,0,0,,1539.106566346308,7026.273377542167,80.61132602313758,0,5.611326023137582,75,0,100817,,,,03-JUN-25,03-JUN-25
1697446,1042784,"T",01-NOV-22,0,0,,3180.4343838267014,3180.434383826702,20.387399896325007,0,10.193699948162504,10.193699948162505,0,103681,,,,01-NOV-22,01-NOV-22
1702035,1038877,"P",25-APR-25,0,0,,1383.2568898395868,9308.607248369126,38.093902504545255,0,6.003335536945758,32.0905669675995,0,102819,,,,06-APR-25,06-JUN-25
1726713,1043108,"P",28-MAY-25,0,0,,4617.035495169688,7344.925243966628,41.30101653514194,0,15.593778181258745,25.707238353883195,0,104424,,,,20-JUN-25,28-MAY-25
1739850,1041462,"T",23-JUN-25,0,0,,3918.069558620975,4416.184875081052,29.169887905910723,0,13.71324084312704,15.456647062783684,2.212,104168,,,,09-JUL-25,10-JUL-25
1742611,1650272,"A",23-JUN-25,0,0,,5185.9689265036795,5177.379644549104,36.271719998684745,0,18.150891242762878,18.120828755921863,0,101122,,,,23-JUN-25,23-JUN-25
1749267,1043022,"A",24-JUN-25,0,0,,933.8220252842807,5136.515722630003,17.977805029205015,0,-0.0000000000000004440892098500626,17.977805029205015,0,110368,,,,27-JUN-25,28-JUN-25
1749898,1043022,"P",24-JUN-25,0,0,,933.8220252842807,5136.515722630003,21.2461821177,0,3.2683770884949825,17.977805029205015,0,110368,,,,27-JUN-25,28-JUN-25
1751761,1041848,"A",24-JUN-25,0,0,,5136.515722630003,5136.515722630012,17.977805029205015,0,17.977805029205015,0,4.756,101122,,,,17-JUL-25,18-JUL-25
1752451,1041848,"P",24-JUN-25,0,0,,5136.515722630003,5136.515722630012,35.95561005841006,0,17.977805029205015,17.97780502920504,0,101122,,,,17-JUL-25,18-JUL-25
1753648,1038877,"P",26-APR-25,0,0,,2191.507847480307,12737.155932493833,52.25032322990949,0,7.6702774661810755,44.580045763728414,6.273,103313,,,,06-JUN-25,08-JUN-25
