"VOYAGE_ID","VESSEL_ID","VOYAGE_STATUS","ESTIMATED_VOYAGE_START_DATE","HAS_CANAL_PASSAGE","IS_BALLAST","CANAL_COST","MILES_DIRECT","MILES_BALLAST","MILES_LOADED","DAYS_TOTAL_AT_SEA","DAYS_TOTAL_IN_PORT","DAYS_BALLAST","DAYS_LOADED","DAYS_WAITING","ORIGIN_PORT_ID","DEST_PORT_ID","RP_BALLAST_ID","RP_LOADED_ID","TERMINAL_ID","LAYCAN_START_UTC","LAYCAN_END_UTC","FREIGHT","GROSS_FREIGHT","NET_FREIGHT","FREIGHT_COST","PORT_COST","HANDLING_COST","VOYAGE_CANAL_COST","FO_COST","DO_COST","VARIOUS_COST","VARIOUS_REVENUE","RUNNING_COST","RUNNING_COST_PER_DAY"
5333519,1042278,"A",25-NOV-25,0,,0,,1368.350615233558,2734.2105036329253,15.708333333333332,5.783333333333331,5.354166666666667,10.354166666666666,0,102106,102559,,,,03-DEC-25,04-DEC-25,899745,899745,866004.5625,0,82078.86,0,0,0,0,0,0,0,0
5483051,1041077,"A",11-DEC-25,0,,0,,1520.3355020647577,15715.98448881499,58.78663154963418,18.41605324074075,5.679166666666666,53.10746488296751,0,102463,103274,,,,18-DEC-25,24-DEC-25,3200000,3540000,3414375,0,262391.36,0,0,0,0,232396.18,340000,0,0
5600308,1041384,"A",20-NOV-25,0,,0,,4399.364323371711,5358.7625357381985,38.89583333333333,9.200000000000003,18.291666666666668,20.604166666666664,0,111076,100956,,,,09-DEC-25,10-DEC-25,4560631.658178751,4764918.473734307,4586984.0309692705,0,299318,0,0,0,0,0,67543.76,0,0
5645949,1042956,"A",03-DEC-25,0,,5710.41,,3911.0457406054056,1670.0967679274388,19.241666666666667,11.64583333333333,13.45,5.791666666666666,0,108380,101495,,,,18-DEC-25,19-DEC-25,720693.7499999999,915531.2499999999,881198.8281249999,0,86416.36000000002,0,5710.41,0,0,3154.3,0,0,0
5675110,1041179,"A",24-NOV-25,0,,0,,3194.4523900524855,9070.540167202433,40.7860996376027,15.9375,10.958333333333334,29.82776630426937,0,100830,104658,,,,05-DEC-25,05-DEC-25,2325000,2672662.5,2574148.59375,0,83000,0,0,0,0,0,0,0,0
5718967,1042074,"A",30-NOV-25,0,,0,,2483.132529213045,12349.777637796456,56.175013883066406,9.149305555555564,10.520833333333334,45.65418054973307,0,103707,102779,,,,22-DEC-25,22-DEC-25,6700000,6708109.375,6456555.2734375,0,310000,0,0,0,0,0,0,0,0
5729668,1651778,"A",26-DEC-25,0,,0,,586.857476224112,6364.0134706471645,23.690715935269566,6.854166666666668,1.4166666666666667,22.274049268602898,0,103707,102819,,,,03-JAN-26,03-JAN-26,3792438.75,3939726.9444444445,3791987.184027778,0,245000,0,0,0,0,0,0,0,0
5751898,2395587,"A",08-DEC-25,0,,0,,1198.5640846297551,851.2975245520307,8.125,5.258333333333333,5.320833333333334,2.8041666666666667,0,100269,100548,,,,17-DEC-25,,550000,550000,529375,0,32762.550000000003,0,0,0,0,8224.02,0,0,0
5765437,1039921,"A",26-NOV-25,0,,0,,4909.029911145171,8023.862894853573,44.30758414796548,18.980555555555554,16.8125,27.49508414796548,0,104935,104363,,,,14-DEC-25,14-DEC-25,5869759.999999999,6799092.1899999995,6546351.1899999995,0,141729.43,0,0,0,0,59332.19,59332.19,0,0
5887798,1043488,"A",08-DEC-25,0,,0,,1222.8334202579506,2518.8708632495714,10.541666666666666,12.729166666666666,3.7916666666666665,6.75,0,101588,103232,,,,10-DEC-25,15-DEC-25,1135400,1199683.3333333333,1139699.1666666665,0,229361.35,0,0,0,0,558.73,0,0,0
5895181,1042844,"A",22-NOV-25,0,,0,,5068.997994016716,13228.50056149155,63.22074620228165,12.149398148148144,19.133333333333333,44.08741286894832,0,103316,102036,,,,11-DEC-25,15-DEC-25,2650000,3065000,2911750,0,379309.94,0,0,0,0,107158.1,235000,0,0
